"id","firstName","lastName","fullName","displayName","shortName","weight","displayWeight","height","displayHeight","age","dateOfBirth","experience","jersey","active"
"4360406","Mataeo","Durant","Mataeo Durant","Mataeo Durant","M. Durant",195,"195 lbs",73,"6' 1""",24,"1999-12-04T08:00Z",NA,"40",FALSE
"4241213","Yasir","Durant","Yasir Durant","Yasir Durant","Y. Durant",330,"330 lbs",79,"6' 7""",26,"1998-05-21T07:00Z",4,"65",FALSE
"4240042","Cory","Durden","Cory Durden","Cory Durden","C. Durden",316,"316 lbs",76,"6' 4""",25,"1999-01-26T08:00Z",1,"98",FALSE
"4370374","David","Durden","David Durden","David Durden","D. Durden",200,"200 lbs",74,"6' 2""",25,"1998-12-26T08:00Z",2,"85",FALSE
"2577484","Kenneth","Durden","Kenneth Durden","Kenneth Durden","K. Durden",180,"180 lbs",73,"6' 1""",32,"1992-05-16T07:00Z",2,"38",FALSE
"3140596","Kenneth","Durden","Kenneth Durden","Kenneth Durden","K. Durden",180,"180 lbs",73,"6' 1""",32,"1992-05-16T07:00Z",1,"40",FALSE
"14095","Kris","Durham","Kris Durham","Kris Durham","K. Durham",215,"215 lbs",77,"6' 5""",36,"1988-03-17T08:00Z",4,"83",FALSE
"3917329","Landis","Durham","Landis Durham","Landis Durham","L. Durham",255,"255 lbs",75,"6' 3""",27,"1997-08-31T07:00Z",NA,"96",FALSE
"4372505","Payne","Durham","Payne Durham","Payne Durham","P. Durham",255,"255 lbs",77,"6' 5""",24,"2000-06-15T07:00Z",2,"87",TRUE
"3116618","Step","Durham","Step Durham","Step Durham","S. Durham",194,"194 lbs",71,"5' 11""",29,"1995-06-10T07:00Z",NA,"47",FALSE
"3115496","Lashard","Durr","Lashard Durr","Lashard Durr","L. Durr",188,"188 lbs",71,"5' 11""",29,"1995-10-24T07:00Z",NA,"36",FALSE
"4039050","Devin","Duvernay","Devin Duvernay","Devin Duvernay","D. Duvernay",200,"200 lbs",71,"5' 11""",27,"1997-09-12T07:00Z",5,"12",FALSE
"16958","Laurent","Duvernay-Tardif","Laurent Duvernay-Tardif","Laurent Duvernay-Tardif","L. Duvernay-Tardif",321,"321 lbs",77,"6' 5""",33,"1991-02-11T08:00Z",8,"66",FALSE
"9659","Dusty","Dvoracek","Dusty Dvoracek","Dusty Dvoracek","D. Dvoracek",303,"303 lbs",75,"6' 3""",41,"1983-03-03T08:00Z",4,"98",FALSE
"3120303","Ross","Dwelley","Ross Dwelley","Ross Dwelley","R. Dwelley",235,"235 lbs",77,"6' 5""",29,"1995-01-26T08:00Z",7,"85",TRUE
"3126348","Johnny","Dwight","Johnny Dwight","Johnny Dwight","J. Dwight",301,"301 lbs",75,"6' 3""",29,"1995-03-22T08:00Z",NA,"95",FALSE
"1513","Tim","Dwight","Tim Dwight","Tim Dwight","T. Dwight",180,"180 lbs",68,"5' 8""",49,"1975-07-13T07:00Z",10,"17",FALSE
"4046544","Michael","Dwumfour","Michael Dwumfour","Michael Dwumfour","M. Dwumfour",296,"296 lbs",73,"6' 1""",26,"1998-01-01T08:00Z",2,"78",FALSE
"13206","Jonathan","Dwyer","Jonathan Dwyer","Jonathan Dwyer","J. Dwyer",229,"229 lbs",71,"5' 11""",35,"1989-07-26T07:00Z",5,"20",FALSE
"6583","Mike","Dyal","Mike Dyal","Mike Dyal","M. Dyal",240,"240 lbs",74,"6' 2""",58,"1966-05-20T07:00Z",6,NA,FALSE
"3894952","Donteea","Dye","Donteea Dye","Donteea Dye","D. Dye",195,"195 lbs",70,"5' 10""",31,"1993-08-20T07:00Z",2,"15",FALSE
"7409","Ernest","Dye","Ernest Dye","Ernest Dye","E. Dye",330,"330 lbs",77,"6' 5""",53,"1971-07-15T07:00Z",5,"75",FALSE
"15627","Tony","Dye","Tony Dye","Tony Dye","T. Dye",205,"205 lbs",70,"5' 10""",34,"1990-02-11T08:00Z",2,NA,FALSE
"4360691","Travis","Dye","Travis Dye","Travis Dye","T. Dye",201,"201 lbs",70,"5' 10""",25,"1999-08-24T07:00Z",NA,"35",FALSE
"4038946","Troy","Dye","Troy Dye","Troy Dye","T. Dye",231,"231 lbs",75,"6' 3""",28,"1996-09-18T07:00Z",5,"43",TRUE
"2248","Deon","Dyer","Deon Dyer","Deon Dyer","D. Dyer",255,"255 lbs",71,"5' 11""",47,"1977-10-02T07:00Z",3,"33",FALSE
"3998732","Deon","Dyer","Deon Dyer","Deon Dyer","D. Dyer",255,"255 lbs",71,"5' 11""",47,"1977-10-02T07:00Z",NA,NA,FALSE
"2516006","Michael","Dyer","Michael Dyer","Michael Dyer","M. Dyer",211,"211 lbs",68,"5' 8""",34,"1990-10-13T07:00Z",NA,"40",FALSE
"4367325","Aaron","Dykes","Aaron Dykes","Aaron Dykes","A. Dykes",202,"202 lbs",71,"5' 11""",24,"1999-11-29T08:00Z",NA,"46",FALSE
"11627","Keilen","Dykes","Keilen Dykes","Keilen Dykes","K. Dykes",305,"305 lbs",75,"6' 3""",40,"1984-09-06T07:00Z",1,NA,FALSE
"15935","Zac","Dysert","Zac Dysert","Zac Dysert","Z. Dysert",221,"221 lbs",75,"6' 3""",34,"1990-02-08T08:00Z",2,"2",FALSE
"2608","Andre","Dyson","Andre Dyson","Andre Dyson","A. Dyson",183,"183 lbs",70,"5' 10""",45,"1979-05-25T07:00Z",7,"21",FALSE
"1435","Kevin","Dyson","Kevin Dyson","Kevin Dyson","K. Dyson",208,"208 lbs",73,"6' 1""",49,"1975-06-23T07:00Z",6,"85",FALSE
"7816","Matt","Dyson","Matt Dyson","Matt Dyson","M. Dyson",265,"265 lbs",75,"6' 3""",52,"1972-08-01T07:00Z",NA,NA,FALSE
"4574008","Kenny","Dyson Jr.","Kenny Dyson Jr.","Kenny Dyson Jr.","K. Dyson Jr.",235,"235 lbs",75,"6' 3""",23,"2001-06-27T07:00Z",NA,"55",FALSE
"4240865","Silas","Dzansi","Silas Dzansi","Silas Dzansi","S. Dzansi",335,"335 lbs",77,"6' 5""",26,"1998-06-13T07:00Z",1,"61",FALSE
"2518789","Nick","Dzubnar","Nick Dzubnar","Nick Dzubnar","N. Dzubnar",240,"240 lbs",73,"6' 1""",33,"1991-08-15T07:00Z",7,"49",FALSE
"15548","Nate","Eachus","Nate Eachus","Nate Eachus","N. Eachus",212,"212 lbs",70,"5' 10""",34,"1990-06-15T07:00Z",NA,"45",FALSE
"2974590","Ed","Eagan","Ed Eagan","Ed Eagan","E. Eagan",198,"198 lbs",70,"5' 10""",31,"1993-06-19T07:00Z",1,"84",FALSE
"4362107","Brennan","Eagles","Brennan Eagles","Brennan Eagles","B. Eagles",230,"230 lbs",75,"6' 3""",26,"1998-10-24T07:00Z",NA,"83",FALSE
"4241378","Adrian","Ealy","Adrian Ealy","Adrian Ealy","A. Ealy",321,"321 lbs",78,"6' 6""",25,"1999-08-07T07:00Z",1,"72",FALSE
"10993","Biren","Ealy","Biren Ealy","Biren Ealy","B. Ealy",212,"212 lbs",104,"8' 8""",40,"1984-07-07T07:00Z",2,"19",FALSE
"4426330","Jerrion","Ealy","Jerrion Ealy","Jerrion Ealy","J. Ealy",187,"187 lbs",68,"5' 8""",24,"2000-08-19T07:00Z",1,"39",FALSE
"16773","Kony","Ealy","Kony Ealy","Kony Ealy","K. Ealy",275,"275 lbs",76,"6' 4""",32,"1991-12-21T08:00Z",5,"96",FALSE
"5647","Glenn","Earl","Glenn Earl","Glenn Earl","G. Earl",213,"213 lbs",73,"6' 1""",43,"1981-06-10T07:00Z",5,"26",FALSE
"3139223","Malik","Earl","Malik Earl","Malik Earl","M. Earl",217,"217 lbs",75,"6' 3""",28,"1996-03-08T08:00Z",NA,NA,FALSE
"17","Quinn","Early","Quinn Early","Quinn Early","Q. Early",190,"190 lbs",72,"6' 0""",59,"1965-04-13T08:00Z",12,"88",FALSE
"16721","Dominique","Easley","Dominique Easley","Dominique Easley","D. Easley",263,"263 lbs",74,"6' 2""",32,"1992-04-28T07:00Z",5,"91",FALSE
"13224","Marcus","Easley","Marcus Easley","Marcus Easley","M. Easley",217,"217 lbs",74,"6' 2""",36,"1987-11-02T08:00Z",5,"81",FALSE
"4240591","Nick","Easley","Nick Easley","Nick Easley","N. Easley",203,"203 lbs",71,"5' 11""",27,"1997-01-14T08:00Z",NA,"86",FALSE
"5844","Doug","Easlick","Doug Easlick","Doug Easlick","D. Easlick",243,"243 lbs",71,"5' 11""",43,"1980-12-04T08:00Z",1,NA,FALSE
"4035003","Jacob","Eason","Jacob Eason","Jacob Eason","J. Eason",226,"226 lbs",78,"6' 6""",26,"1997-11-17T08:00Z",3,"7",FALSE
"4572","Nick","Eason","Nick Eason","Nick Eason","N. Eason",305,"305 lbs",75,"6' 3""",44,"1980-05-29T07:00Z",10,"98",FALSE
"2511557","Andrew","East","Andrew East","Andrew East","A. East",239,"239 lbs",74,"6' 2""",33,"1991-09-17T07:00Z",NA,"55",FALSE
"4248800","Nathan","East","Nathan East","Nathan East","N. East",229,"229 lbs",73,"6' 1""",25,"1999-01-26T08:00Z",NA,"46",FALSE
"5083515","Brevin","Easton","Brevin Easton","Brevin Easton","B. Easton",192,"192 lbs",71,"5' 11""",23,"2001-01-01T08:00Z",NA,"80",FALSE
"2507667","Nick","Easton","Nick Easton","Nick Easton","N. Easton",303,"303 lbs",75,"6' 3""",32,"1992-06-16T07:00Z",6,"62",FALSE
"3635","Omar","Easy","Omar Easy","Omar Easy","O. Easy",245,"245 lbs",74,"6' 2""",47,"1977-10-29T07:00Z",4,"33",FALSE
"6937","Irv","Eatman","Irv Eatman","Irv Eatman","I. Eatman",305,"305 lbs",79,"6' 7""",63,"1961-01-01T08:00Z",11,"75",FALSE
"2514802","Quinterrius","Eatmon","Quinterrius Eatmon","Quinterrius Eatmon","Q. Eatmon",290,"290 lbs",78,"6' 6""",32,"1991-12-04T08:00Z",1,"79",FALSE
"798","Chad","Eaton","Chad Eaton","Chad Eaton","C. Eaton",303,"303 lbs",77,"6' 5""",52,"1972-04-06T08:00Z",9,"99",FALSE
"3138759","Matthew","Eaton","Matthew Eaton","Matthew Eaton","M. Eaton",211,"211 lbs",76,"6' 4""",28,"1995-12-09T08:00Z",NA,"89",FALSE
"7108","Tracey","Eaton","Tracey Eaton","Tracey Eaton","T. Eaton",190,"190 lbs",73,"6' 1""",59,"1965-07-19T07:00Z",6,NA,FALSE
"2516896","Fabbians","Ebbele","Fabbians Ebbele","Fabbians Ebbele","F. Ebbele",315,"315 lbs",80,"6' 8""",32,"1992-04-02T08:00Z",NA,"68",FALSE
"3932960","Dominik","Eberle","Dominik Eberle","Dominik Eberle","D. Eberle",190,"190 lbs",74,"6' 2""",28,"1996-04-07T08:00Z",1,"17",FALSE
"15052","Jeremy","Ebert","Jeremy Ebert","Jeremy Ebert","J. Ebert",195,"195 lbs",72,"6' 0""",35,"1989-04-06T07:00Z",2,"7",FALSE
"4257591","Arnold","Ebiketie","Arnold Ebiketie","Arnold Ebiketie","A. Ebiketie",250,"250 lbs",74,"6' 2""",25,"1999-01-24T08:00Z",3,"17",TRUE
"15125","Nate","Ebner","Nate Ebner","Nate Ebner","N. Ebner",215,"215 lbs",72,"6' 0""",35,"1988-12-14T08:00Z",10,"43",FALSE
"4259169","Trestan","Ebner","Trestan Ebner","Trestan Ebner","T. Ebner",206,"206 lbs",71,"5' 11""",25,"1999-01-02T08:00Z",2,"25",FALSE
"4567138","Justin","Eboigbe","Justin Eboigbe","Justin Eboigbe","J. Eboigbe",292,"292 lbs",77,"6' 5""",23,"2001-04-09T07:00Z",NA,"92",TRUE
"16732","Eric","Ebron","Eric Ebron","Eric Ebron","E. Ebron",253,"253 lbs",76,"6' 4""",31,"1993-04-10T07:00Z",8,"85",FALSE
"3045527","Samson","Ebukam","Samson Ebukam","Samson Ebukam","S. Ebukam",245,"245 lbs",75,"6' 3""",29,"1995-05-09T07:00Z",8,"52",FALSE
"2971428","Clayton","Echard","Clayton Echard","Clayton Echard","C. Echard",260,"260 lbs",77,"6' 5""",31,"1993-04-29T07:00Z",NA,"85",FALSE
"5733","Adimchinobe","Echemandu","Adimchinobe Echemandu","Adimchinobe Echemandu","A. Echemandu",225,"225 lbs",70,"5' 10""",43,"1980-11-21T08:00Z",5,"38",FALSE
"4567979","Brandin","Echols","Brandin Echols","Brandin Echols","B. Echols",179,"179 lbs",70,"5' 10""",27,"1997-10-16T07:00Z",4,"26",TRUE
"3638","Mike","Echols","Mike Echols","Mike Echols","M. Echols",185,"185 lbs",70,"5' 10""",46,"1978-10-13T07:00Z",3,NA,FALSE
"3999155","Mike","Echols","Mike Echols","Mike Echols","M. Echols",185,"185 lbs",70,"5' 10""",46,"1978-10-13T07:00Z",NA,NA,FALSE
"9302","Kyle","Eckel","Kyle Eckel","Kyle Eckel","K. Eckel",237,"237 lbs",71,"5' 11""",42,"1981-12-30T08:00Z",4,NA,FALSE
"10659","Tyler","Ecker","Tyler Ecker","Tyler Ecker","T. Ecker",246,"246 lbs",78,"6' 6""",42,"1982-04-18T08:00Z",NA,"88",FALSE
"14783","Hutch","Eckerson","Hutch Eckerson","Hutch Eckerson","H. Eckerson",310,"310 lbs",78,"6' 6""",36,"1988-02-19T08:00Z",1,"79",FALSE
"9368","Andrew","Economos","Andrew Economos","Andrew Economos","A. Economos",250,"250 lbs",73,"6' 1""",42,"1982-06-24T07:00Z",8,"48",FALSE
"14538","Robert","Eddins","Robert Eddins","Robert Eddins","R. Eddins",246,"246 lbs",75,"6' 3""",36,"1988-10-11T07:00Z",1,"48",FALSE
"13358","A.J.","Edds","A.J. Edds","A.J. Edds","A.J. Edds",256,"256 lbs",76,"6' 4""",37,"1987-09-18T07:00Z",4,"57",FALSE
"17141","Kasim","Edebali","Kasim Edebali","Kasim Edebali","K. Edebali",253,"253 lbs",74,"6' 2""",35,"1989-08-17T07:00Z",6,"66",FALSE
"12649","Julian","Edelman","Julian Edelman","Julian Edelman","J. Edelman",198,"198 lbs",70,"5' 10""",38,"1986-05-22T07:00Z",12,"11",FALSE
"2974019","Ejiro","Ederaine","Ejiro Ederaine","Ejiro Ederaine","E. Ederaine",237,"237 lbs",75,"6' 3""",30,"1993-11-18T08:00Z",NA,"40",FALSE
"8087","Shayne","Edge","Shayne Edge","Shayne Edge","S. Edge",180,"180 lbs",71,"5' 11""",53,"1971-08-21T07:00Z",1,"14",FALSE
"2305","Paul","Edinger","Paul Edinger","Paul Edinger","P. Edinger",175,"175 lbs",68,"5' 8""",46,"1978-01-17T08:00Z",6,"1",FALSE
"2565684","Cornelius","Edison","Cornelius Edison","Cornelius Edison","C. Edison",312,"312 lbs",75,"6' 3""",31,"1993-07-10T07:00Z",2,"67",FALSE
"12565","Dominique","Edison","Dominique Edison","Dominique Edison","D. Edison",204,"204 lbs",74,"6' 2""",38,"1986-07-16T07:00Z",2,NA,FALSE
"3045126","Marcus","Edmond","Marcus Edmond","Marcus Edmond","M. Edmond",180,"180 lbs",72,"6' 0""",29,"1995-07-06T07:00Z",NA,"41",FALSE
"7902","Bobby Joe","Edmonds","Bobby Joe Edmonds","Bobby Joe Edmonds","B. Edmonds",190,"190 lbs",71,"5' 11""",60,"1964-09-26T07:00Z",5,NA,FALSE
"3119195","Chase","Edmonds","Chase Edmonds","Chase Edmonds","C. Edmonds",201,"201 lbs",69,"5' 9""",28,"1996-04-13T07:00Z",7,"22",FALSE
"2993","Chris","Edmonds","Chris Edmonds","Chris Edmonds","C. Edmonds",250,"250 lbs",75,"6' 3""",46,"1978-01-01T08:00Z",2,"41",FALSE
"4572922","Chris","Edmonds","Chris Edmonds","Chris Edmonds","C. Edmonds",210,"210 lbs",74,"6' 2""",23,"2001-07-16T07:00Z",NA,"41",FALSE
"6505","Ferrell","Edmunds","Ferrell Edmunds","Ferrell Edmunds","F. Edmunds",254,"254 lbs",78,"6' 6""",59,"1965-04-16T08:00Z",7,NA,FALSE
"3124067","Terrell","Edmunds","Terrell Edmunds","Terrell Edmunds","T. Edmunds",217,"217 lbs",73,"6' 1""",27,"1997-01-20T08:00Z",7,"38",TRUE
"3929950","Tremaine","Edmunds","Tremaine Edmunds","Tremaine Edmunds","T. Edmunds",250,"250 lbs",77,"6' 5""",26,"1998-05-02T07:00Z",7,"49",TRUE
"2970090","Trey","Edmunds","Trey Edmunds","Trey Edmunds","T. Edmunds",223,"223 lbs",74,"6' 2""",29,"1994-12-30T08:00Z",4,"33",FALSE
"3701582","Chuma","Edoga","Chuma Edoga","Chuma Edoga","C. Edoga",308,"308 lbs",75,"6' 3""",27,"1997-05-25T07:00Z",6,"71",FALSE
"12184","Al","Edwards","Al Edwards","Al Edwards","A. Edwards",171,"171 lbs",68,"5' 8""",57,"1967-05-18T07:00Z",3,NA,FALSE
"6657","Anthony","Edwards","Anthony Edwards","Anthony Edwards","A. Edwards",195,"195 lbs",70,"5' 10""",58,"1966-05-26T07:00Z",10,"83",FALSE
"475","Antonio","Edwards","Antonio Edwards","Antonio Edwards","A. Edwards",271,"271 lbs",75,"6' 3""",54,"1970-03-10T08:00Z",7,"96",FALSE
"1777","Antuan","Edwards","Antuan Edwards","Antuan Edwards","A. Edwards",210,"210 lbs",73,"6' 1""",47,"1977-05-26T07:00Z",8,NA,FALSE
"13275","Armanti","Edwards","Armanti Edwards","Armanti Edwards","A. Edwards",190,"190 lbs",71,"5' 11""",36,"1988-03-08T08:00Z",5,"80",FALSE
"4408979","Austin","Edwards","Austin Edwards","Austin Edwards","A. Edwards",268,"268 lbs",75,"6' 3""",27,"1997-08-27T07:00Z",1,"97",FALSE
"2507340","Ben","Edwards","Ben Edwards","Ben Edwards","B. Edwards",200,"200 lbs",72,"6' 0""",32,"1992-04-10T07:00Z",1,"83",FALSE
"6547","Brad","Edwards","Brad Edwards","Brad Edwards","B. Edwards",208,"208 lbs",74,"6' 2""",58,"1966-03-22T08:00Z",8,"27",FALSE
"8418","Braylon","Edwards","Braylon Edwards","Braylon Edwards","B. Edwards",214,"214 lbs",75,"6' 3""",41,"1983-02-21T08:00Z",9,"17",FALSE
"4038818","Bryan","Edwards","Bryan Edwards","Bryan Edwards","B. Edwards",215,"215 lbs",75,"6' 3""",25,"1998-11-13T08:00Z",4,"11",FALSE
"3124889","Chris","Edwards","Chris Edwards","Chris Edwards","C. Edwards",215,"215 lbs",74,"6' 2""",31,"1992-12-23T08:00Z",1,"38",FALSE
"4429610","Daijun","Edwards","Daijun Edwards","Daijun Edwards","D. Edwards",201,"201 lbs",70,"5' 10""",23,"2001-04-11T07:00Z",NA,"31",FALSE
"3917660","David","Edwards","David Edwards","David Edwards","D. Edwards",308,"308 lbs",78,"6' 6""",27,"1997-03-20T08:00Z",6,"76",TRUE
"6811","Dixon","Edwards","Dixon Edwards","Dixon Edwards","D. Edwards",234,"234 lbs",73,"6' 1""",56,"1968-03-25T08:00Z",8,"59",FALSE
"1036","Donnie","Edwards","Donnie Edwards","Donnie Edwards","D. Edwards",224,"224 lbs",74,"6' 2""",51,"1973-04-06T08:00Z",13,"59",FALSE
"9294","Dovonte","Edwards","Dovonte Edwards","Dovonte Edwards","D. Edwards",182,"182 lbs",72,"6' 0""",42,"1982-10-17T07:00Z",4,"33",FALSE
"5576","Dwan","Edwards","Dwan Edwards","Dwan Edwards","D. Edwards",305,"305 lbs",75,"6' 3""",43,"1981-05-16T07:00Z",12,"92",FALSE
"4034320","Earnest","Edwards","Earnest Edwards","Earnest Edwards","E. Edwards",175,"175 lbs",70,"5' 10""",26,"1998-03-30T08:00Z",NA,NA,FALSE
"6008","Eric","Edwards","Eric Edwards","Eric Edwards","E. Edwards",257,"257 lbs",77,"6' 5""",44,"1980-08-04T07:00Z",2,NA,FALSE
"3051926","Gus","Edwards","Gus Edwards","Gus Edwards","G. Edwards",238,"238 lbs",73,"6' 1""",29,"1995-04-13T07:00Z",7,"4",FALSE
"2577845","Jahwan","Edwards","Jahwan Edwards","Jahwan Edwards","J. Edwards",220,"220 lbs",69,"5' 9""",32,"1992-07-27T07:00Z",NA,"40",FALSE
"4243164","Javier","Edwards","Javier Edwards","Javier Edwards","J. Edwards",325,"325 lbs",75,"6' 3""",28,"1996-10-27T07:00Z",NA,"78",FALSE
"16859","Kadeem","Edwards","Kadeem Edwards","Kadeem Edwards","K. Edwards",315,"315 lbs",76,"6' 4""",33,"1991-01-24T08:00Z",2,"78",FALSE
"3563","Kalimba","Edwards","Kalimba Edwards","Kalimba Edwards","K. Edwards",265,"265 lbs",78,"6' 6""",44,"1979-12-26T08:00Z",7,"58",FALSE
"16183","Kip","Edwards","Kip Edwards","Kip Edwards","K. Edwards",200,"200 lbs",73,"6' 1""",34,"1989-12-04T08:00Z",1,"39",FALSE
"3061740","Lachlan","Edwards","Lachlan Edwards","Lachlan Edwards","L. Edwards",210,"210 lbs",76,"6' 4""",32,"1992-04-27T07:00Z",5,"10",FALSE
"15909","Lavar","Edwards","Lavar Edwards","Lavar Edwards","L. Edwards",271,"271 lbs",76,"6' 4""",34,"1990-04-29T07:00Z",5,"92",FALSE
"15756","Lonnie","Edwards","Lonnie Edwards","Lonnie Edwards","L. Edwards",320,"320 lbs",76,"6' 4""",36,"1988-08-03T07:00Z",NA,NA,FALSE
"1229","Marc","Edwards","Marc Edwards","Marc Edwards","M. Edwards",249,"249 lbs",72,"6' 0""",49,"1974-11-17T08:00Z",9,"49",FALSE
"2311","Mario","Edwards","Mario Edwards","Mario Edwards","M. Edwards",199,"199 lbs",72,"6' 0""",48,"1975-12-01T08:00Z",5,"27",FALSE
"16184","Mike","Edwards","Mike Edwards","Mike Edwards","M. Edwards",186,"186 lbs",70,"5' 10""",33,"1991-04-26T07:00Z",NA,"43",FALSE
"3155647","Mike","Edwards","Mike Edwards","Mike Edwards","M. Edwards",205,"205 lbs",70,"5' 10""",28,"1996-05-18T07:00Z",6,"21",TRUE
"4362015","Mike","Edwards","Mike Edwards","Mike Edwards","M. Edwards",363,"363 lbs",77,"6' 5""",25,"1998-11-10T08:00Z",NA,"65",FALSE
"16429","Nicholas","Edwards","Nicholas Edwards","Nicholas Edwards","N. Edwards",200,"200 lbs",75,"6' 3""",34,"1989-12-23T08:00Z",NA,"19",FALSE
"15474","Patrick","Edwards","Patrick Edwards","Patrick Edwards","P. Edwards",175,"175 lbs",69,"5' 9""",36,"1988-10-25T07:00Z",2,"83",FALSE
"9713","Ray","Edwards","Ray Edwards","Ray Edwards","R. Edwards",268,"268 lbs",77,"6' 5""",39,"1985-01-01T08:00Z",7,"93",FALSE
"3528","Robert","Edwards","Robert Edwards","Robert Edwards","R. Edwards",220,"220 lbs",71,"5' 11""",50,"1974-10-02T07:00Z",4,"47",FALSE
"2624","Ron","Edwards","Ron Edwards","Ron Edwards","R. Edwards",325,"325 lbs",75,"6' 3""",45,"1979-07-12T07:00Z",12,"96",FALSE
"3895392","SaQwan","Edwards","SaQwan Edwards","SaQwan Edwards","S. Edwards",200,"200 lbs",72,"6' 0""",32,"1992-05-13T07:00Z",1,"30",FALSE
"2974020","Shannon","Edwards","Shannon Edwards","Shannon Edwards","S. Edwards",194,"194 lbs",70,"5' 10""",30,"1994-06-12T07:00Z",NA,"34",FALSE
"4370","Steve","Edwards","Steve Edwards","Steve Edwards","S. Edwards",333,"333 lbs",77,"6' 5""",45,"1979-02-20T08:00Z",4,NA,FALSE
"3121544","T.J.","Edwards","T.J. Edwards","T.J. Edwards","T.J. Edwards",242,"242 lbs",73,"6' 1""",28,"1996-08-12T07:00Z",6,"53",TRUE
"17142","Tariq","Edwards","Tariq Edwards","Tariq Edwards","T. Edwards",235,"235 lbs",74,"6' 2""",33,"1991-05-01T07:00Z",NA,NA,FALSE
"5359","Terrence","Edwards","Terrence Edwards","Terrence Edwards","T. Edwards",171,"171 lbs",72,"6' 0""",45,"1979-04-20T08:00Z",NA,"80",FALSE
"3999156","Terrence","Edwards","Terrence Edwards","Terrence Edwards","T. Edwards",171,"171 lbs",72,"6' 0""",45,"1979-04-20T08:00Z",NA,NA,FALSE
"10536","Trent","Edwards","Trent Edwards","Trent Edwards","T. Edwards",230,"230 lbs",76,"6' 4""",41,"1983-10-30T07:00Z",6,"5",FALSE
"1764","Troy","Edwards","Troy Edwards","Troy Edwards","T. Edwards",195,"195 lbs",70,"5' 10""",47,"1977-04-07T08:00Z",8,NA,FALSE
"8042","Vernon","Edwards","Vernon Edwards","Vernon Edwards","V. Edwards",255,"255 lbs",76,"6' 4""",52,"1972-06-23T07:00Z",1,"95",FALSE
"2969921","Mario","Edwards Jr.","Mario Edwards Jr.","Mario Edwards Jr.","M. Edwards Jr.",280,"280 lbs",75,"6' 3""",30,"1994-01-25T08:00Z",10,"97",FALSE
"4242214","Clyde","Edwards-Helaire","Clyde Edwards-Helaire","Clyde Edwards-Helaire","C. Edwards-Helaire",207,"207 lbs",67,"5' 7""",25,"1999-04-11T07:00Z",5,"25",TRUE
"15591","Kyle","Efaw","Kyle Efaw","Kyle Efaw","K. Efaw",250,"250 lbs",76,"6' 4""",36,"1988-03-13T08:00Z",NA,"81",FALSE
"12915","Pannel","Egboh","Pannel Egboh","Pannel Egboh","P. Egboh",277,"277 lbs",78,"6' 6""",38,"1986-03-23T08:00Z",2,"96",FALSE
"3914613","Emeke","Egbule","Emeke Egbule","Emeke Egbule","E. Egbule",245,"245 lbs",74,"6' 2""",28,"1996-10-13T07:00Z",3,"45",FALSE
"14903","Michael","Egnew","Michael Egnew","Michael Egnew","M. Egnew",260,"260 lbs",77,"6' 5""",35,"1989-11-01T08:00Z",3,"86",FALSE
"17143","Nosa","Eguae","Nosa Eguae","Nosa Eguae","N. Eguae",269,"269 lbs",75,"6' 3""",33,"1991-08-15T07:00Z",NA,"64",FALSE
"4567410","Kingsley","Eguakun","Kingsley Eguakun","Kingsley Eguakun","K. Eguakun",307,"307 lbs",75,"6' 3""",23,"2001-03-23T08:00Z",NA,"65",FALSE
"2577637","Sam","Eguavoen","Sam Eguavoen","Sam Eguavoen","S. Eguavoen",236,"236 lbs",73,"6' 1""",31,"1993-02-22T08:00Z",6,"52",TRUE
"2576569","Parker","Ehinger","Parker Ehinger","Parker Ehinger","P. Ehinger",310,"310 lbs",78,"6' 6""",31,"1992-12-30T08:00Z",4,"65",FALSE
"4241820","Sam","Ehlinger","Sam Ehlinger","Sam Ehlinger","S. Ehlinger",225,"225 lbs",74,"6' 2""",26,"1998-09-30T07:00Z",4,"4",TRUE
"4046694","Liam","Eichenberg","Liam Eichenberg","Liam Eichenberg","L. Eichenberg",306,"306 lbs",78,"6' 6""",26,"1998-01-19T08:00Z",4,"74",TRUE
"4429560","Tommy","Eichenberg","Tommy Eichenberg","Tommy Eichenberg","T. Eichenberg",239,"239 lbs",74,"6' 2""",23,"2001-01-11T08:00Z",NA,"45",TRUE
"15788","Tyler","Eifert","Tyler Eifert","Tyler Eifert","T. Eifert",255,"255 lbs",78,"6' 6""",34,"1990-09-08T07:00Z",8,"88",FALSE
"4371940","Milo","Eifler","Milo Eifler","Milo Eifler","M. Eifler",225,"225 lbs",74,"6' 2""",26,"1998-02-13T08:00Z",2,"53",FALSE
"3998742","Deandre'","Eiland","Deandre' Eiland","Deandre' Eiland","D. Eiland",207,"207 lbs",72,"6' 0""",42,"1982-06-04T07:00Z",NA,NA,FALSE
"4035376","Greg","Eiland","Greg Eiland","Greg Eiland","G. Eiland",321,"321 lbs",80,"6' 8""",26,"1998-02-01T08:00Z",1,"73",FALSE
"6953","Pat","Eilers","Pat Eilers","Pat Eilers","P. Eilers",195,"195 lbs",71,"5' 11""",58,"1966-09-03T07:00Z",5,NA,FALSE
"4032052","Dieter","Eiselen","Dieter Eiselen","Dieter Eiselen","D. Eiselen",310,"310 lbs",76,"6' 4""",28,"1996-06-10T07:00Z",3,"60",FALSE
